0.427253124 0.335016149 1.461571894 0.669062846 0.473000712 0.845559399 0.56749625 0.763954405 0.260216099 0.334184316
0.187248873 0.441349569 0.107247087 0.299648133 0.265858504 0.116373093 0.270356253 0.228318643 0.06945047 0.109810878
0.208796028 0.0972683 0.091367735 0.113139169 0.137558952 0.033363161 0.137559133 0.050963496 0.074601525 0.050962384
0.096310373 0.062415947 0.081721867 0.077048052 0.179664491 0.023591456 0.128493876 0.161732775 0.077048405 0.151056696
0.056158202 0.056158202 0.113956227 0.0408612 0.080578984 0.063885147 0.045173545 0.062416514 0.281555920081015 0.113138384
0.083960422 0.087213285 0.074601875 0.080578663 0.033362908 0.050962362 0.0681018 0.062416863 0.03045623 0.099157404
0.05096287 0.063885104 0.060912102 0.030455872 0.080578984 0.060912102 0.023590994 0.073348247 0.069450685 0.047181872
0.082849346 0.088269802 0.038524238 0.057786793 0.03852438 0.033363153 0.030456274 0.079419709 0.0408606 0.056158881
0.030456319 0.086142657 0.073347876 0.056158057 0.059369718 0.117166867 0.09136851 0.060911744 0.082849396 0.045173274
0.06810208 0.07824345 0.06810164 0.079419606 0.109811027 0.040861267 0.033362826 0.045173545 0.06810156 0.069450293
0.049109078 0.033362581 0.087212785 0.033363153 0.030455872 0.056158445 0.019262154 0.03852438 0.030455872 0.05778611
0.062416121 0.030455961 0.050962095 0.019262508 0.0544814 0.033362989 0.033362867 0.045173606 0.045173545 0.069450528
0.069450411 0.027241 0.045173455 0.033363071 0.079419623 0.030455872 0.047181699 0.056158251 0.033363193 0.070773386
0.038524026 0.06810156 0.066725979 0.113139082 0.12408731 0.079419486 0.062415925 0.104619731 0.063884934 0.0544812
0.023591514 0.082850251 0.102831248 0.106378469 0.04307136 0.078242963 0.069450313 0.142200327 0.096310376 0.100088492
0.316215239 0.20879595 0.166257498 0.195488652 0.187248946 0.154697549 0.069450313 0.296223045 0.174425524 0.295282258
0.128494321 0.057786416 0.168474817 0.129214365 0.102831521 0.056158328 0.030456042 0.097268874 0.097268893 0.060911963
0.06810223 0.0953426 0.152888067 0.212756912 0.146695863 0.247050765 0.03852445 0.030456096 0.047182334 0.045173575
0.023591052 0.040861 0.040861133 0.0272405 0.040861167 0.033362867 0.043071423 0.073348247 0.019262084 0.030456319
0.060912102 0.086142562 0.0408611 0.06810178 0.12408708 0.078243171 0.056158299 0.019261872 0.023591514 0.089314798
0.049108884 0.019261872 0.070773193 0.019261872 0.05096295 0.05096271 0.038524309 0.092378313 0.062416558 0.05615813
0.087213051 0.074601821 0.045173214 0.019262437 0.05096271 0.049108607 0.049109162 0.060911968 0.060912281 0.05096295
0.057786039 0.05096271 0.177064446 0.087212582 0.05096287 0.080578866 0.050962603 0.033363193 0.080578934 0.062416689
0.070773463 0.0681018 0.08396146 0.083961492 0.056158105 0.062415925 0.079419486 0.033363193 0.033363193 0.033362989
0.05937036 0.080579373 0.050962603 0.060911833 0.0136205 0.03045614 0.033362744 0.05778618 0.083961671 0.063885744
0.030456319 0.063885104 0.090347452 0.030455827 0.080579018 0.030455917 0.100088641 0.045173515 0.0136204 0.0544812
0.152888219 0.136204 0.01926173 0.0408612 0.078243311 0.030456096 0.043071107 0.030456319 0.057786086 0.073347449
0.050962683 0.073347597 0.0408606 0.063884998 0.073348322 0.095342486 0.122583333 0.049108912 0.057785992 0.057786039
0.06091161 0.040861267 0.045173666 0.030455738 0.043071265 0.063884614 0.050962122 0.056158348 0.087212645 0.040861267
0.073347839 0.045173786 0.043070981 0.069450411 0.019262508 0.091368063 0.043071297 0.049108995 0.030455872 0.043071487
0.070773501 0.030456319 0.062416776 0.056158057 0.030455961 0.060912012 0.045173364 0.05096271 0.099157652 0.077048405
0.049108995 0.033362336 0.05778618 0.019261872 0.043071297 0.164575348 0.117955801 0.125573439 0.060911654 0.187248611
0.057786251 0.019261164 0.040861333 0.038523743 0.056158227 0.082849264 0.062415816 0.0136203 0.03045538 0.08721277
0.060912102 0.056157766 0.033363153 0.030456274 0.03045538 0.033362336 0.169571625 0.112316502 0.043071487 0.129929643
0.112315895 0.081722433 0.109810258 0.057786369 0.079419537 0.045173485 0.062415772 0.12408731 0.06810142 0.078242318
0.023590994 0.03045614 0.05096279 0.049108052 0.043071234 0.049108884 0.043071329 0.070773116 0.056157911 0.062415117
0.078242788 0.030455425 0.019262154 0.040860667 0.01926173 0.057785379 0.033361969 0.030456409 0.019262084 0.0408606
0.056156796 0.090347271 0.060912281 0.073347449 0.049108357 0.033361969 0.090346729 0.056157596 0.04307136 0.080579204
0.0136203 0.049108912 0.139567178 0.104620225 0.045173545 0.100088492 0.062416034 0.030455872 0.056157814 0.050962362
0.019262579 0.030456051 0.045173545 0.056158372 0.033362418 0.030455335 0.0272407 0.056157645 0.049109078 0.063884337
0.074601437 0.045173545 0.050962603 0.033362418 0.030456274 0.049108052 0.066725489 0.030455425 0.07824298 0.087212785
0.124087157 0.062416274 0.043070348 0.023590359 0.0408606 0.01926173 0.023590878 0.040860933 0.033362867 0.05615796
0.09034691 0.049108884 0.086142594 0.0272406 0.083961265 0.023591571 0.050962416 0.045173606 0.062416383 0.062416296
0.030456319 0.03045623 0.040861 0.019262154 0.08721291 0.091368242 0.060910849 0.077047416 0.082849577 0.0136205
0.066724672 0.040861333 0.088270003 0.096310744 0.019261942 0.033362989 0.069450274 0.0408611 0.040860467 0.043071265
0.062416056 0.056157863 0.030456096 0.05778618 0.019261164 0.023590301 0.038523602 0.0136202 0.04910844 0.063885104
0.262699864 0.18625602 0.078243352 0.083961687 0.142851512 0.040861 0.062415936 0.097268713 0.115572337 0.045173533
0.078242997 0.142851313 0.102831246 0.078242614 0.091367959 0.033362785 0.043071487 0.069450352 0.045173536 0.191170821
0.160581936 0.195488694 0.0544814 0.070773597 0.144786292 0.087211958 0.050961721 0.134144906 0.0408612 0.030455693
0.060911923 0.050962603 0.066725489 0.095342543 0.043071297 0.062416601 0.056158154 0.023590936 0.049108524 0.079420223
0.033363275 0.05936958 0.030455872 0.073347523 0.033362336 0.030455425 0.10283097 0.06810186 0.059369374 0.033362377
0.069450411 0.06810186 0.045173515 0.073347653 0.121824024 0.033363275 0.05096263 0.019261801 0.069450313 0.115572361
0.086142531 0.074601492 0.030455872 0.030456051 0.019262154 0.03045614 0.06241647 0.060912594 0.043071265 0.030456006
0.019261801 0.019261872 0.047182507 0.06241647 0.056158299 0.038524167 0.070773444 0.043071392 0.040860633 0.074601328
0.05778611 0.040861233 0.04307117 0.049108607 0.060910849 0.07460162 0.030456051 0.03045614 0.086142531 0.087212614
0.030455783 0.05615813 0.05778618 0.050962683 0.023591571 0.066726019 0.07077329 0.107246502 0.073347542 0.04910844
0.02724 0.03045614 0.01362 0.083961476 0.06241671 0.030456319 0.023590878 0.019261801 0.0272406 0.019262508
0.019262508 0.030456051 0.07334769 0.281555920081015 0.056158154 0.033362785 0.043070348 0.063884294 0.066725938 0.050962656
0.040861 0.056158396 0.0136204 0.083961671 0.089313944 0.05096271 0.050961828 0.095342429 0.069450411 0.019262154
0.04307117 0.080579272 0.14285114 0.078243241 0.043071487 0.101925072 0.0272408 0.109810766 0.019261872 0.054482
0.0544814 0.057786416 0.03045614 0.03045538 0.033363234 0.033363193 0.045173636 0.062416339 0.059369511 0.069450372
0.056158493 0.019261872 0.073347523 0.05096295 0.040861333 0.043072246 0.033362785 0.04307136 0.049108524 0.033362336
0.062415968 0.063885104 0.038524238 0.281555920081015 0.043071392 0.056157863 0.100088383 0.059369603 0.049108912 0.069449646
0.106377752 0.090346668 0.045173606 0.073348284 0.099157679 0.134834232 0.0817225 0.116372327 0.337498927 0.289572444
0.030456051 0.107246413 0.069450293 0.0272408 0.100088478 0.078241988 0.050962737 0.100088941 0.06388504 0.049108662
0.087212988 0.097269 0.019262579 0.056157887 0.038524238 0.019262579 0.056158445 0.056158299 0.060912102 0.03852445
0.079419914 0.097268818 0.023590994 0.030456319 0.057786251 0.0544815 0.056157839 0.040860567 0.096309542 0.0136203
0.057786746 0.113138348 0.043071234 0.030454978 0.096310461 0.099157624 0.047181699 0.050961721 0.030456319 0.0544816
0.073348247 0.059369878 0.043071487 0.1089628 0.097268832 0.019262579 0.074601802 0.082849363 0.281555920081015 0.01362
0.019261872 0.038524309 0.073348006 0.019262154 0.033362377 0.057786487 0.056158736 0.057786251 0.019262154 0.023590994
0.030455961 0.040861 0.023590936 0.043071265 0.0681017 0.019261801 0.056158154 0.030455872 0.06388504 0.066725979
0.069450411 0.033362336 0.087212567 0.019262013 0.05615762 0.081722633 0.033363153 0.097268552 0.049109051 0.069450215
0.082849659 0.074601948 0.030455425 0.059369672 0.019262508 0.033362581 0.0272405 0.045173334 0.070773597 0.1320541
0.030455961 0.019261801 0.030456185 0.056158445 0.0544813 0.07077329 0.040860567 0.050962362 0.083961476 0.05096271
0.023590936 0.0408611 0.050962683 0.033362703 0.078242684 0.030456051 0.019262579 0.030456051 0.092378578 0.057786369
0.045173455 0.063885168 0.079419537 0.05936981 0.019262508 0.1089628 0.096310461 0.02724 0.0272407 0.100088437
0.0408603 0.086142689 0.030455514 0.060911744 0.1362035 0.050962737 0.129929884 0.19690678 0.204304793 0.073347467
0.129929696 0.111487412 0.113955187 0.082849264 0.049107941 0.040860867 0.049108524 0.082848278 0.086141614 0.019262579
